instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,blocked_submission_count,list_symbols_called,radar_called,radar_tool_calls,radar_tool_output_chars,radar_verification_satisfied,tools_prompt
xarray-1,Submitted,8,29058,29058,0.0,,0,0,True,1,3704,True,neutral
sympy-45,Submitted,28,214333,214333,0.0,,2,0,True,1,3423,True,neutral
xarray-2,Submitted,13,38536,38536,0.0,,0,0,True,1,2371,True,neutral
xarray-3,Submitted,5,11535,11535,0.0,,0,1,True,1,2489,True,neutral
xarray-0,Submitted,12,69602,69602,0.0,,1,0,True,2,5303,True,neutral
xarray-5,Submitted,8,25813,25813,0.0,,1,0,True,1,3573,True,neutral
xarray-6,Submitted,7,25635,25635,0.0,,0,0,True,1,3820,True,neutral
xarray-4,Submitted,5,13147,13147,0.0,,0,0,True,2,5444,True,neutral
xarray-7,Submitted,4,11323,11323,0.0,,0,0,True,1,3053,True,neutral
xarray-11,Submitted,15,26344,26344,0.0,,0,0,False,0,0,,neutral
xarray-9,Submitted,6,20113,20113,0.0,,0,0,True,1,2987,True,neutral
xarray-10,Submitted,4,13404,13404,0.0,,0,0,True,1,3806,True,neutral
xarray-8,Submitted,8,27404,27404,0.0,,1,0,True,2,5156,True,neutral
xarray-12,Submitted,8,27641,27641,0.0,,1,0,True,1,2303,True,neutral
xarray-14,Submitted,10,37517,37517,0.0,,2,0,True,1,3661,True,neutral
xarray-13,Submitted,6,19961,19961,0.0,,0,0,True,1,2993,True,neutral
xarray-16,Submitted,7,23340,23340,0.0,,0,0,True,1,3704,True,neutral
xarray-15,Submitted,15,72616,72616,0.0,,0,0,True,1,3953,True,neutral
xarray-18,Submitted,7,18520,18520,0.0,,1,0,True,1,3084,True,neutral
xarray-17,OSError,10,49020,49020,0.0,,0,0,True,1,3897,True,neutral
xarray-19,Submitted,10,29410,29410,0.0,,0,0,True,1,2783,True,neutral
xarray-20,Submitted,12,39031,39031,0.0,,1,0,True,1,3304,True,neutral
xarray-21,Submitted,11,40212,40212,0.0,,0,0,True,1,3661,True,neutral
xarray-22,Submitted,12,41912,41912,0.0,,0,0,True,1,3476,True,neutral
xarray-23,Submitted,4,11022,11022,0.0,,0,0,True,1,2875,True,neutral
xarray-24,Submitted,3,5691,5691,0.0,,0,0,True,1,3096,True,neutral
xarray-25,Submitted,10,38552,38552,0.0,,1,1,True,1,3985,True,neutral
xarray-27,Submitted,7,30877,30877,0.0,,0,0,True,1,3791,True,neutral
xarray-28,Submitted,6,23065,23065,0.0,,0,0,True,1,3360,True,neutral
xarray-30,Submitted,8,18839,18839,0.0,,1,0,True,1,2744,True,neutral
xarray-26,Submitted,10,38379,38379,0.0,,0,0,True,3,7905,True,neutral
xarray-31,Submitted,4,9043,9043,0.0,,0,0,True,1,3360,True,neutral
xarray-34,Submitted,3,4122,4122,0.0,,0,0,False,0,0,,neutral
xarray-32,Submitted,6,13938,13938,0.0,,1,0,True,1,2629,True,neutral
xarray-29,Submitted,8,25029,25029,0.0,,1,0,True,3,7752,True,neutral
xarray-33,Submitted,11,67545,67545,0.0,,1,1,True,1,3784,True,neutral
xarray-35,Submitted,6,15083,15083,0.0,,1,1,True,1,3414,True,neutral
xarray-36,Submitted,6,17399,17399,0.0,,0,0,True,1,2578,True,neutral
xarray-37,Submitted,6,27728,27728,0.0,,0,0,True,1,3169,True,neutral
xarray-38,Submitted,4,10702,10702,0.0,,0,0,True,1,3206,True,neutral
xarray-41,Submitted,4,13417,13417,0.0,,0,0,True,1,2880,True,neutral
xarray-39,Submitted,20,109860,109860,0.0,,1,0,True,1,3661,True,neutral
xarray-42,Submitted,4,10523,10523,0.0,,0,0,True,1,3936,True,neutral
xarray-43,Submitted,8,24552,24552,0.0,,0,0,True,1,3381,True,neutral
xarray-40,Submitted,30,198940,198940,0.0,,0,0,True,1,2413,True,neutral
xarray-44,Submitted,9,31969,31969,0.0,,0,0,True,1,2693,True,neutral
xarray-45,Submitted,4,12379,12379,0.0,,0,0,True,1,3685,True,neutral
xarray-46,Submitted,7,32408,32408,0.0,,0,0,True,1,3781,True,neutral
xarray-47,Submitted,4,9641,9641,0.0,,0,0,True,1,3396,True,neutral
