instance_id,exit_status,steps,trace_tokens,billed_tokens,cost_usd,correct,blocked_submission_count,list_symbols_called,radar_called,radar_tool_calls,radar_tool_output_chars,radar_verification_satisfied,tools_prompt
sympy-36,Submitted,9,35823,35823,0.0,,1,1,True,3,6563,True,neutral
sympy-43,Submitted,5,12685,12685,0.0,,0,0,True,1,2923,True,neutral
sympy-38,Submitted,28,234628,234628,0.0,,1,0,True,3,6492,True,neutral
sympy-44,Submitted,15,53808,53808,0.0,,2,0,True,1,3596,True,neutral
sympy-42,Submitted,12,50962,50962,0.0,,1,0,True,4,8970,True,neutral
sympy-47,Submitted,4,10182,10182,0.0,,0,0,True,1,3083,True,neutral
sympy-46,Submitted,8,40200,40200,0.0,,1,0,True,1,2833,True,neutral
sympy-45,Submitted,20,95496,95496,0.0,,2,1,True,1,3492,True,neutral
xarray-1,Submitted,7,24906,24906,0.0,,0,0,True,1,3096,True,neutral
xarray-2,Submitted,7,24022,24022,0.0,,0,0,True,1,2080,True,neutral
xarray-3,Submitted,4,8193,8193,0.0,,0,0,True,1,2256,True,neutral
xarray-5,Submitted,8,26274,26274,0.0,,1,0,True,1,3582,True,neutral
xarray-6,Submitted,12,36771,36771,0.0,,0,0,True,1,2908,True,neutral
xarray-7,Submitted,3,6699,6699,0.0,,0,0,True,1,3053,True,neutral
xarray-9,Submitted,6,21179,21179,0.0,,0,0,False,0,0,,neutral
xarray-0,Submitted,11,50346,50346,0.0,,0,0,True,4,10766,True,neutral
xarray-8,Submitted,7,20263,20263,0.0,,0,0,True,2,5157,True,neutral
xarray-10,Submitted,10,34154,34154,0.0,,0,1,True,1,3806,True,neutral
xarray-4,Submitted,15,83223,83223,0.0,,1,0,True,5,12958,True,neutral
xarray-11,Submitted,8,37701,37701,0.0,,0,0,True,3,9852,True,neutral
xarray-12,Submitted,9,32510,32510,0.0,,1,0,True,3,7093,True,neutral
xarray-14,Submitted,10,32249,32249,0.0,,1,0,True,1,3661,True,neutral
xarray-15,Submitted,9,37122,37122,0.0,,0,0,True,1,3977,True,neutral
xarray-16,Submitted,5,12970,12970,0.0,,0,0,True,1,3096,True,neutral
xarray-17,Submitted,5,12528,12528,0.0,,0,0,True,1,3010,True,neutral
xarray-18,Submitted,9,25989,25989,0.0,,1,0,True,1,3661,True,neutral
xarray-20,Submitted,5,16366,16366,0.0,,0,0,True,1,3415,True,neutral
xarray-19,Submitted,26,169427,169427,0.0,,1,0,True,1,2188,True,neutral
xarray-22,Submitted,4,11898,11898,0.0,,0,0,True,1,3416,True,neutral
xarray-13,Submitted,16,111906,111906,0.0,,1,0,True,5,15558,True,neutral
xarray-21,OSError,6,22686,22686,0.0,,0,0,True,2,9147,False,neutral
xarray-23,Submitted,4,10495,10495,0.0,,0,0,True,1,2365,True,neutral
xarray-24,Submitted,4,8703,8703,0.0,,0,0,True,1,3704,True,neutral
xarray-25,Submitted,4,11725,11725,0.0,,0,0,True,1,4033,True,neutral
xarray-27,Submitted,12,54079,54079,0.0,,0,0,True,1,2877,True,neutral
xarray-28,Submitted,8,31820,31820,0.0,,0,0,True,1,2825,True,neutral
xarray-29,Submitted,9,31489,31489,0.0,,2,0,True,2,5229,True,neutral
xarray-31,Submitted,4,8904,8904,0.0,,0,0,True,1,3254,True,neutral
xarray-26,Submitted,12,55470,55470,0.0,,0,0,True,3,8090,True,neutral
xarray-32,Submitted,6,13320,13320,0.0,,1,0,True,1,2629,True,neutral
xarray-34,Submitted,5,9652,9652,0.0,,0,0,True,1,2578,True,neutral
xarray-33,Submitted,11,66744,66744,0.0,,1,1,True,1,3784,True,neutral
xarray-35,Submitted,6,13811,13811,0.0,,1,0,True,1,3373,True,neutral
xarray-30,Submitted,9,32925,32925,0.0,,1,0,True,3,6837,True,neutral
xarray-36,Submitted,6,25253,25253,0.0,,0,0,True,1,2352,True,neutral
xarray-37,Submitted,6,23761,23761,0.0,,0,0,True,1,3169,True,neutral
xarray-38,Submitted,4,11459,11459,0.0,,0,0,True,1,3090,True,neutral
xarray-40,Submitted,3,6071,6071,0.0,,0,0,True,1,3337,True,neutral
xarray-39,Submitted,10,41196,41196,0.0,,0,0,True,1,3661,True,neutral
xarray-41,Submitted,4,11926,11926,0.0,,0,0,True,1,2880,True,neutral
xarray-42,Submitted,5,14326,14326,0.0,,0,0,True,1,3936,True,neutral
xarray-43,Submitted,6,15754,15754,0.0,,0,0,True,1,2683,True,neutral
xarray-45,Submitted,6,18258,18258,0.0,,0,0,True,1,3685,True,neutral
xarray-46,Submitted,4,11269,11269,0.0,,0,0,True,1,3207,True,neutral
xarray-47,Submitted,6,18863,18863,0.0,,0,0,True,1,3396,True,neutral
xarray-44,Submitted,7,34227,34227,0.0,,0,0,True,2,6699,True,neutral
